ref,book_code,book_name,chapter,verse,greek_text,transliteration,literal_gloss,syntax_notes,draft_translation
1 Esdras 5:58,1ES,1 Esdras,5,58,"καὶ ἐφώνησαν δι᾿ ὕμνων εὐλογοῦντες τῷ Κυρίῳ, ὅτι ἡ χρηστότης αὐτοῦ καὶ ἡ δόξα εἰς τοὺς αἰῶνας ἐν παντὶ Ἰσραήλ.",,,,"And they called out with hymns, blessing the Lord, because his kindness and his glory are forever in all Israel."
1 Esdras 5:59,1ES,1 Esdras,5,59,καὶ πᾶς ὁ λαὸς ἐσάλπισαν καὶ ἐβόησαν φωνῇ μεγάλῃ ὑμνοῦντες τῷ Κυρίῳ ἐπὶ τῇ ἐγέρσει τοῦ οἴκου Κυρίου.,,,,"And all the people sounded trumpets and shouted with a great voice, hymning the Lord at the raising of the house of the Lord."
1 Esdras 5:60,1ES,1 Esdras,5,60,καὶ ἤλθοσαν ἐκ τῶν ἱερέων τῶν Λευιτῶν καὶ τῶν προκαθημένων κατὰ τὰς πατριὰς αὐτῶν οἱ πρεσβύτεροι οἱ ἑωρακότες τὸν πρὸ τούτου οἶκον πρὸς τὴν τούτου οἰκοδομὴν μετὰ κλαυθμοῦ καὶ κραυγῆς μεγάλης,,,,"And there came from the priests, the Levites, and the leaders according to their paternal houses, the elders who had seen the former house, at the building of this one, with weeping and a great cry,"
1 Esdras 5:61,1ES,1 Esdras,5,61,"καὶ πολλοὶ διὰ σαλπίγγων καὶ χαρᾶς μεγάλῃ τῇ φωνῇ,",,,,"and many with trumpets and joy with a great voice,"
1 Esdras 5:62,1ES,1 Esdras,5,62,"ὥστε τὸν λαὸν μὴ ἀκούειν τῶν σαλπίγγων διὰ τὸν κλαυθμὸν τοῦ λαοῦ· ὁ γὰρ ὄχλος ἦν ὁ σαλπίζων μεγάλως, ὥστε μακρόθεν ἀκούεσθαι.",,,,"so that the people could not hear the trumpets because of the weeping of the people, for the crowd was sounding trumpets greatly, so that it was heard from far away."
1 Esdras 5:63,1ES,1 Esdras,5,63,Καὶ ἀκούσαντες οἱ ἐχθροὶ τῆς φυλῆς Ἰούδα καὶ Βενιαμὶν ἤλθοσαν ἐπιγνῶναι τίς ἡ φωνὴ τῶν σαλπίγγων.,,,,"And when the enemies of the tribe of Judah and Benjamin heard, they came to learn what the sound of the trumpets was."
1 Esdras 5:64,1ES,1 Esdras,5,64,"καὶ ἐπέγνωσαν ὅτι οἱ ἐκ τῆς αἰχμαλωσίας οἰκοδομοῦσι τὸν ναὸν τῷ Κυρίῳ Θεῷ Ἰσραήλ,",,,,And they recognized that those from the captivity were building the temple for the Lord God of Israel.
1 Esdras 5:65,1ES,1 Esdras,5,65,καὶ προσελθόντες ἐν τῷ Ζοροβάβελ καὶ Ἰησοῦ καὶ τοῖς ἡγουμένοις τῶν πατριῶν λέγουσιν αὐτοῖς· συνοικοδομήσωμεν ὑμῖν·,,,,"And coming to Zerubbabel and Jesus and the leaders of the paternal houses, they said to them, Let us build with you."
1 Esdras 5:66,1ES,1 Esdras,5,66,"ὁμοίως γὰρ ὑμῖν ἀκούομεν τοῦ Κυρίου ὑμῶν καὶ αὐτῷ ἐπιθύομεν ἀφ᾿ ἡμερῶν Ἀσβασαρὲθ βασιλέως Ἀσσυρίων, ὃς μετήγαγεν ἡμᾶς ἐνταῦθα.",,,,"For like you, we listen to your Lord and sacrifice to him from the days of Asbasareth king of Assyrians, who transferred us here."
1 Esdras 5:67,1ES,1 Esdras,5,67,καὶ εἶπεν αὐτοῖς Ζοροβάβελ καὶ Ἰησοῦς καὶ οἱ ἡγούμενοι τῶν πατριῶν τοῦ Ἰσραήλ· οὐχ ἡμῖν καὶ ὑμῖν τοῦ οἰκοδομῆσαι τὸν οἶκον Κυρίῳ Θεῷ ἡμῶν·,,,,"And Zerubbabel and Jesus and the leaders of the paternal houses of Israel said to them, It is not for us and you to build the house for the Lord our God."
1 Esdras 5:68,1ES,1 Esdras,5,68,"ἡμεῖς γὰρ μόνοι οἰκοδομήσομεν τῷ Κυρίῳ τοῦ Ἰσραὴλ ἀκολούθως, οἷς προσέταξεν ἡμῖν Κῦρος ὁ βασιλεὺς Περσῶν.",,,,For we alone will build to the Lord of Israel according to the things Cyrus king of the Persians commanded us.
1 Esdras 5:69,1ES,1 Esdras,5,69,τὰ δὲ ἔθνη τῆς γῆς ἐπικοιμώμενα τοῖς ἐν τῇ Ἰουδαίᾳ καὶ πολιορκοῦντες εἶργον τοῦ οἰκοδομεῖν.,,,,"But the nations of the land, pressing upon those in Judea and besieging them, hindered them from building."
1 Esdras 5:70,1ES,1 Esdras,5,70,καὶ βουλὰς δημαγωγοῦντες καὶ συστάσεις ποιούμενοι ἀπεκώλυσαν τοῦ ἀποτελεσθῆναι τὴν οἰκοδομὴν πάντα τὸν χρόνον τῆς ζωῆς τοῦ βασιλέως Κύρου. καὶ εἴρχθησαν τῆς οἰκοδομῆς ἔτη δύο ἕως τῆς Δαρείου βασιλείας.,,,,"And by stirring up counsels and making confederacies, they prevented the building from being completed all the time of the life of King Cyrus. And they were hindered from building for two years, until the reign of Darius."
1 Esdras 6:1,1ES,1 Esdras,6,1,ΕΝ δὲ τῷ δευτέρῳ ἔτει τῆς Δαρείου βασιλείας ἐπροφήτευσεν Ἀγγαῖος καὶ Ζαχαρίας ὁ τοῦ Ἀδδὼ οἱ προφῆται ἐπὶ τοὺς Ἰουδαίους τοὺς ἐν τῇ Ἰουδαίᾳ καὶ Ἱερουσαλὴμ ἐπὶ τῷ ὀνόματι Κυρίου Θεοῦ Ἰσραὴλ ἐπ᾿ αὐτούς.,,,,"And in the second year of the reign of Darius, Haggai and Zechariah son of Addo, the prophets, prophesied to the Jews who were in Judea and Jerusalem, in the name of the Lord God of Israel over them."
1 Esdras 6:2,1ES,1 Esdras,6,2,"τότε στὰς Ζοροβάβελ ὁ τοῦ Σαλαθιὴλ καὶ Ἰησοῦς ὁ τοῦ Ἰωσεδὲκ ἤρξαντο οἰκοδομεῖν τὸν οἶκον τοῦ Κυρίου τὸν ἐν Ἱερουσαλήμ, συνόντων τῶν προφητῶν τοῦ Κυρίου βοηθούντων αὐτοῖς.",,,,"Then Zerubbabel son of Salathiel stood up, and Jesus son of Josedek, and they began to build the house of the Lord in Jerusalem, the prophets of the Lord being with them and helping them."
1 Esdras 6:3,1ES,1 Esdras,6,3,ἐν αὐτῷ τῷ χρόνῳ παρῆν πρὸς αὐτοὺς Σισίννης ὁ ἔπαρχος Συρίας καὶ Φοινίκης καὶ Σαθραβουζάνης καὶ οἱ συνεταῖροι καὶ εἶπαν αὐτοῖς·,,,,"At that same time Sisinēs, the governor of Syria and Phoenicia, came to them, and Sathrabouzanes and the companions, and they said to them,"
1 Esdras 6:4,1ES,1 Esdras,6,4,"τίνος ὑμῖν συντάξαντος τὸν οἶκον τοῦτον οἰκοδομεῖτε, καὶ τὴν στέγην ταύτην καὶ τὰ ἄλλα πάντα ἐπιτελεῖτε; καὶ τίνες εἰσὶν οἰκοδόμοι οἱ ταῦτα ἐπιτελοῦντες;",,,,Who ordered you to build this house and complete this roof and all the other things? And who are the builders completing these things?
1 Esdras 6:5,1ES,1 Esdras,6,5,καὶ ἔσχοσαν χάριν ἐπισκοπῆς γενομένης ἐπὶ τὴν αἰχμαλωσίαν παρὰ τοῦ Κυρίου οἱ πρεσβύτεροι τῶν Ἰουδαίων,,,,"And the elders of the Jews obtained favor, a visitation from the Lord having come upon the captivity,"
1 Esdras 6:6,1ES,1 Esdras,6,6,"καὶ οὐκ ἐκωλύθησαν τῆς οἰκοδομῆς, μέχρις οὗ ὑποσημανθῆναι Δαρείῳ περὶ αὐτῶν καὶ προσφωνηθῆναι.",,,,and they were not hindered from the building until Darius should be notified concerning them and addressed.
1 Esdras 6:7,1ES,1 Esdras,6,7,"Ἀντίγραφον ἐπιστολῆς, ἧς ἔγραψε Δαρείῳ καὶ ἀπέστειλαν· ‘Σισίννης ὁ ἔπαρχος Συρίας καὶ Φοινίκης καὶ Σαθραβουζάνης καὶ οἱ συνεταῖροι οἱ ἐν Συρίᾳ καὶ Φοινίκῃ ἡγεμόνες βασιλεῖ Δαρείῳ χαίρειν.",,,,"Copy of the letter that they wrote to Darius and sent: Sisinēs, governor of Syria and Phoenicia, and Sathrabouzanes and the companions, the leaders in Syria and Phoenicia, to King Darius, greeting."
1 Esdras 6:8,1ES,1 Esdras,6,8,"πάντα γνωστὰ ἔστω τῷ κυρίῳ ἡμῶν τῷ βασιλεῖ, ὅτι παραγενόμενοι εἰς τὴν χώραν τῆς Ἰουδαίας καὶ ἐλθόντες εἰς Ἱερουσαλὴμ τὴν πόλιν κατελάβομεν τῆς αἰχμαλωσίας τοὺς πρεσβυτέρους τῶν Ἰουδαίων ἐν Ἱερουσαλὴμ τῇ πόλει οἰκοδομοῦντας οἶκον τῷ Κυρίῳ μέγαν, καινὸν διὰ λίθων ξυστῶν πολυτελῶν, ξύλων τιθεμένων ἐν τοῖς τοίχοις,",,,,"Let all things be known to our lord the king, that when we came into the country of Judea and arrived at the city Jerusalem, we found the elders of the Jews from the captivity in Jerusalem the city, building a great new house for the Lord with expensive polished stones, with wood being placed in the walls."
1 Esdras 6:9,1ES,1 Esdras,6,9,"καὶ τὰ ἔργα ἐκεῖνα ἐπὶ σπουδῆς γινόμενα καὶ εὐοδούμενον τὸ ἔργον ἐν ταῖς χερσὶν αὐτῶν καὶ ἐν πάσῃ δόξῃ, καὶ ἐπιμελείᾳ συντελούμενον.",,,,"And those works are being done with haste, and the work is prospering in their hands and being completed with all glory and care."
1 Esdras 6:10,1ES,1 Esdras,6,10,τότε ἐπυνθανόμεθα τῶν πρεσβυτέρων τούτων λέγοντες· τίνος ὑμῖν προστάξαντος οἰκοδομεῖτε τὸν οἶκον τοῦτον καὶ τὰ ἔργα ταῦτα θεμελιοῦτε;,,,,"Then we inquired of these elders, saying, By whose command are you building this house and founding these works?"
1 Esdras 6:11,1ES,1 Esdras,6,11,ἐπερωτήσαμεν οὖν αὐτοὺς εἵνεκεν τοῦ γνωρίσαι σοι καὶ γράψαι σοι τοὺς ἀνθρώπους τοὺς ἀφηγουμένους καὶ τὴν ὀνοματογραφίαν ᾐτοῦμεν αὐτοὺς τῶν προκαθηγουμένων.,,,,"Therefore we questioned them for the sake of making known to you and writing to you the men who were leading, and we asked them for the written register of names of those presiding."
1 Esdras 6:12,1ES,1 Esdras,6,12,οἱ δὲ ἀπεκρίθησαν ἡμῖν λέγοντες· ἡμεῖς ἐσμεν παῖδες τοῦ Κυρίου τοῦ κτίσαντος τὸν οὐρανὸν καὶ τὴν γῆν·,,,,"And they answered us, saying, We are servants of the Lord who created Heaven and Earth."
1 Esdras 6:13,1ES,1 Esdras,6,13,καὶ ᾠκοδόμητο οἶκος ἔμπροσθεν ἐτῶν πλειόνων διὰ βασιλέως τοῦ Ἰσραὴλ μεγάλου καὶ ἰσχυροῦ καὶ ἐπετελέσθη.,,,,"And the house had been built many years before by a great and strong king of Israel, and it was completed."
1 Esdras 6:14,1ES,1 Esdras,6,14,"καὶ ἐπεὶ οἱ πατέρες ἡμῶν παραπικράναντες ἥμαρτον εἰς τὸν Κύριον τοῦ Ἰσραὴλ τὸν οὐράνιον, παρέδωκεν αὐτοὺς εἰς χεῖρας Ναβουχοδονόσορ βασιλέως Βαβυλῶνος βασιλέως τῶν Χαλδαίων·",,,,"And when our fathers, after provoking bitterly, sinned against the heavenly Lord of Israel, he gave them into the hands of Nebuchadnezzar, king of Babylon, king of the Chaldeans."
1 Esdras 6:15,1ES,1 Esdras,6,15,τόν τε οἶκον καθελόντες ἐνεπύρισαν καὶ τὸν λαὸν ἠχμαλώτευσαν εἰς Βαβυλῶνα.,,,,"And after pulling down the house, they burned it with fire and took the people captive to Babylon."
1 Esdras 6:16,1ES,1 Esdras,6,16,ἐν δὲ τῷ πρώτῳ ἔτει βασιλεύοντος Κύρου χώρας Βαβυλωνίας ἔγραψεν ὁ βασιλεὺς Κῦρος τὸν οἶκον τοῦτον οἰκοδομῆσαι·,,,,"But in the first year when Cyrus reigned over the country of Babylonia, King Cyrus wrote to build this house."
1 Esdras 6:17,1ES,1 Esdras,6,17,"καὶ τὰ ἱερὰ σκεύη τὰ χρυσᾶ καὶ τὰ ἀργυρᾶ, ἃ ἐξήνεγκε Ναβουχοδονόσορ ἐκ τοῦ οἴκου τοῦ ἐν Ἱερουσαλὴμ καὶ ἀπηρείσατο αὐτὰ ἐν τῷ αὐτοῦ ναῷ, πάλιν ἐξήνεγκεν αὐτὰ Κῦρος ὁ βασιλεὺς ἐκ τοῦ ναοῦ τοῦ ἐν Βαβυλωνίᾳ, καὶ παρεδόθη Σαβανασσάρῳ Ζοροβάβελ τῷ ἐπάρχῳ,",,,,"And the holy vessels, the gold and silver ones, which Nebuchadnezzar brought out from the house in Jerusalem and had set aside in his own temple, King Cyrus again brought them out from the temple in Babylonia, and they were handed over to Sabanassar Zerubbabel the governor."
1 Esdras 6:18,1ES,1 Esdras,6,18,"καὶ ἐπετάγη αὐτῷ, καὶ ἀπήνεγκε πάντα τὰ σκεύη ταῦτα ἀποθεῖναι ἐν τῷ ναῷ τῷ ἐν Ἱερουσαλὴμ καὶ τὸν ναὸν τοῦ Κυρίου οἰκοδομηθῆναι ἐπὶ τοῦ τόπου.",,,,"And he was commanded to carry away all these vessels and deposit them in the temple in Jerusalem, and that the temple of the Lord should be built on the place."
1 Esdras 6:19,1ES,1 Esdras,6,19,"τότε ὁ Σαβανάσσαρος παραγενόμενος ἀνεβάλετο τοὺς θεμελίους τοῦ οἴκου Κυρίου τοῦ ἐν Ἱερουσαλήμ, καὶ ἀπ᾿ ἐκείνου μέχρι τοῦ νῦν οἰκοδομούμενος οὐκ ἔλαβε συντέλειαν.",,,,"Then Sabanassar came and laid the foundations of the house of the Lord in Jerusalem, and from then until now it has been under construction but has not received completion."
1 Esdras 6:20,1ES,1 Esdras,6,20,"νῦν οὖν εἰ κρίνεται, βασιλεῦ, ἐπισκεπήτω ἐν τοῖς βασιλικοῖς βιβλιοφυλακίοις τοῦ Κύρου·",,,,"Now therefore, if it is judged good, O king, let search be made in the royal libraries of Cyrus."
1 Esdras 6:21,1ES,1 Esdras,6,21,"καὶ ἐὰν εὑρίσκηται μετὰ τῆς γνώμης Κύρου τοῦ βασιλέως γενομένην τὴν οἰκοδομὴν τοῦ οἴκου Κυρίου τοῦ ἐν Ἱερουσαλὴμ καὶ κρίνηται τῷ κυρίῳ βασιλεῖ ἡμῶν, προσφωνησάτω ἡμῖν περὶ τούτων’.",,,,"And if it is found that the building of the house of the Lord in Jerusalem happened by the judgment of King Cyrus, and it is judged good by our lord the king, let him address us concerning these things."
1 Esdras 6:22,1ES,1 Esdras,6,22,"Τότε ὁ βασιλεὺς Δαρεῖος προσέταξεν ἐπισκέψασθαι ἐν τοῖς βιβλιοφυλακίοις τοῖς κειμένοις ἐν Βαβυλῶνι, και εὑρέθη ἐν Ἐκβατάνοις τῇ βάρει τῇ ἐν Μηδίᾳ χώρᾳ τόμος εἷς, ἐν ᾧ ὑπομνημάτιστο τάδε·",,,,"Then King Darius commanded search to be made in the libraries lying in Babylon, and in Ecbatana the fortress in the country of Media, one scroll was found, in which these things had been recorded:"
1 Esdras 6:23,1ES,1 Esdras,6,23,"‘ Ἔτους πρώτου βασιλεύοντος Κύρου βασιλεὺς Κῦρος προσέταξε τὸν οἶκον τοῦ Κυρίου τὸν ἐν Ἱερουσαλὴμ οἰκοδομῆσαι, ὅπου ἐπιθύουσι διὰ πυρὸς ἐνδελεχοῦς,",,,,"In the first year of Cyrus reigning, King Cyrus commanded the house of the Lord in Jerusalem to be built, where they sacrifice with continual fire,"
1 Esdras 6:24,1ES,1 Esdras,6,24,"οὗ τὸ ὕψος πηχῶν ἑξήκοντα, πλάτος πηχῶν ἑξήκοντα, διὰ δόμων λιθίνων ξυστῶν τριῶν καὶ δόμου ξυλίνου ἐγχωρίου καινοῦ ἑνός, καὶ τὸ δαπάνημα δοθῆναι ἐκ τοῦ οἴκου Κύρου τοῦ βασιλέως,",,,,"whose height is 60 cubits and width 60 cubits, with three courses of polished stone and one course of new local wood, and the expense to be given from the house of King Cyrus,"
1 Esdras 6:25,1ES,1 Esdras,6,25,"καὶ τὰ ἱερὰ σκεύη τοῦ οἴκου Κυρίου τά τε χρυσᾶ καὶ ἀργυρᾶ, ἃ ἐξήνεγκε Ναβουχοδονόσορ ἐκ τοῦ οἴκου τοῦ ἐν Ἱερουσαλὴμ καὶ ἀπήνεγκεν εἰς Βαβυλῶνα, ἀποκατασταθῆναι εἰς τὸν οἶκον τὸν ἐν Ἱερουσαλήμ, οὗ ἦν κείμενα, ὅπως τεθῇ ἐκεῖ.",,,,"and the holy vessels of the house of the Lord, both gold and silver, that Nebuchadnezzar brought out from the house in Jerusalem and carried away to Babylon, to be restored to the house in Jerusalem, where they had been lying, so that they may be put there."
1 Esdras 6:26,1ES,1 Esdras,6,26,"προσέταξε δὲ ἐπιμεληθῆναι Σισίννῃ ἐπάρχῳ Συρίας καὶ Φοινίκης καὶ Σαθραβουζάνῃ καὶ τοῖς συνεταίροις καὶ τοῖς ἀποτεταγμένοις ἐν Συρίᾳ καὶ Φοινίκῃ ἡγεμόσιν ἀπέχεσθαι τοῦ τόπου, ἐᾶσαι δὲ τὸν παῖδα Κυρίου Ζοροβάβελ, ἔπαρχον δὲ τῆς Ἰουδαίας, καὶ τοὺς πρεσβυτέρους τῶν Ἰουδαίων τὸν οἶκον τοῦ Κυρίου ἐκεῖνον οἰκοδομεῖν ἐπὶ τοῦ τόπου.",,,,"And he commanded Sisinēs, governor of Syria and Phoenicia, and Sathrabouzanes and the companions and the leaders appointed in Syria and Phoenicia, to take care to keep away from the place, but to permit the servant of the Lord, Zerubbabel, governor of Judea, and the elders of the Jews to build that house of the Lord on the place."
1 Esdras 6:27,1ES,1 Esdras,6,27,"καὶ ἐγὼ δὲ ἐπέταξα ὁλοσχερῶς οἰκοδομῆσαι καὶ ἀτενίσαι, ἵνα συμποιῶσι τοῖς ἐκ τῆς αἰχμαλωσίας τῆς Ἰουδαίας μέχρι τοῦ ἐπιτελεσθῆναι τὸν οἶκον τοῦ Κυρίου·",,,,"And I also have commanded that it be built wholly, and to see carefully that they work together with those from the captivity of Judea until the house of the Lord is completed."
1 Esdras 6:28,1ES,1 Esdras,6,28,"καὶ ἀπὸ τῆς φορολογίας Κοίλης Συρίας καὶ Φοινίκης ἐπιμελῶς σύνταξιν δίδοσθαι τούτοις τοῖς ἀνθρώποις εἰς θυσίαν τῷ Κυρίῳ, Ζοροβάβελ ἐπάρχῳ, εἰς ταύρους καὶ κριοὺς καὶ ἄρνας,",,,,"And from the taxation of Coele-Syria and Phoenicia, a careful allowance is to be given to these men for sacrifice to the Lord, to Zerubbabel the governor, for bulls and rams and lambs,"
1 Esdras 6:29,1ES,1 Esdras,6,29,"ὁμοίως δὲ καὶ πυρὸν καὶ ἅλα καὶ οἶνον καὶ ἔλαιον ἐνδελεχῶς κατ᾿ ἐνιαυτόν, καθὼς ἂν οἱ ἱερεῖς οἱ ἐν Ἱερουσαλὴμ ὑπαγορεύσωσιν ἀναλίσκεσθαι καθ᾿ ἡμέραν ἀναμφισβητήτως,",,,,"and likewise wheat and salt and wine and oil continually year by year, as the priests in Jerusalem may dictate to be spent day by day without dispute,"
1 Esdras 6:30,1ES,1 Esdras,6,30,"ὅπως προσφέρωνται σπονδαὶ τῷ Θεῷ τῷ ὑψίστῳ ὑπὲρ τοῦ βασιλέως καὶ τῶν παίδων καὶ προσεύχωνται περὶ τῆς αὐτῶν ζωῆς,",,,,"so that libations may be offered to God Most High for the king and the children, and that they may pray concerning their life."
1 Esdras 6:31,1ES,1 Esdras,6,31,"καὶ προστάξαι ἵνα ὅσοι ἐὰν παραβῶσί τι τῶν γεγραμμένων καὶ ἀκυρώσωσι, ληφθῆναι ξύλον ἐκ τῶν ἰδίων αὐτοῦ καὶ ἐπὶ τούτου κρεμασθῆναι καὶ τὰ ὑπάρχοντα αὐτοῦ εἶναι βασιλικά.",,,,"And I have commanded that whoever transgresses or annuls any of the things written, a beam be taken from his own property and he be hanged upon it, and his possessions become royal."
1 Esdras 6:32,1ES,1 Esdras,6,32,"διὰ ταῦτα καὶ ὁ Κύριος, οὗ τὸ ὄνομα αὐτοῦ ἐπικέκληται ἐκεῖ, ἀφανίσαι πάντα βασιλέα καὶ ἔθνος, ὃς ἐκτενεῖ τὴν χεῖρα αὐτοῦ κωλῦσαι ἢ κακοποιῆσαι τὸν οἶκον Κυρίου ἐκεῖνον τὸν ἐν Ἱερουσαλήμ.",,,,"Because of these things, may the Lord, whose name has been called there, destroy every king and nation who stretches out his hand to hinder or harm that house of the Lord in Jerusalem."
1 Esdras 6:33,1ES,1 Esdras,6,33,ἐγὼ βασιλεὺς Δαρεῖος δεδογμάτικα ἐπιμελῶς κατὰ ταῦτα γίνεσθαι’.,,,,"I, King Darius, have decreed that these things be done carefully."
1 Esdras 7:1,1ES,1 Esdras,7,1,"ΤΟΤΕ Σισίννης ἔπαρχος Κοίλης Συρίας καὶ Φοινίκης, καὶ Σαθραβουζάνης καὶ οἱ συνεταῖροι κατακολουθήσαντες τοῖς ὑπὸ τοῦ βασιλέως Δαρείου προσταγεῖσιν",,,,"Then Sisinēs, governor of Coele-Syria and Phoenicia, and Sathrabouzanes and the companions, following closely the things commanded by King Darius,"
1 Esdras 7:2,1ES,1 Esdras,7,2,ἐπεστάτουν τῶν ἱερῶν ἔργων ἐπιμελέστερον συνεργοῦντες τοῖς πρεσβυτέροις τῶν Ἰουδαίων καὶ ἱεροστάταις.,,,,"were overseeing the holy works more carefully, working together with the elders of the Jews and the temple officers."
1 Esdras 7:3,1ES,1 Esdras,7,3,καὶ εὔοδα ἐγίνετο τὰ ἱερὰ ἔργα προφητευόντων Ἀγγαίου καὶ Ζαχαρίου τῶν προφητῶν.,,,,And the holy works became prosperous while Haggai and Zechariah the prophets were prophesying.
1 Esdras 7:4,1ES,1 Esdras,7,4,"καὶ συνετέλεσαν ταῦτα διὰ προστάγματος Κυρίου Θεοῦ Ἰσραήλ, καὶ μετὰ τῆς γνώμης τοῦ Κύρου καὶ Δαρείου καὶ Ἀρταξέρξου βασιλέων Περσῶν",,,,"And they completed these things by commandment of the Lord God of Israel, and by the judgment of Cyrus and Darius and Artaxerxes, kings of the Persians."
1 Esdras 7:5,1ES,1 Esdras,7,5,συνετελέσθη ὁ οἶκος ὁ ἅγιος ἕως τρίτης καὶ εἰκάδος μηνὸς Ἄδαρ τοῦ ἕκτου ἔτους βασιλέως Δαρείου.,,,,"And the holy house was completed by the twenty-third day of the month Adar, in the sixth year of King Darius."
1 Esdras 7:6,1ES,1 Esdras,7,6,καὶ ἐποίησαν οἱ υἱοὶ Ἰσραὴλ καὶ οἱ ἱερεῖς καὶ οἱ Λευῖται καὶ οἱ λοιποὶ οἱ ἐκ τῆς αἰχμαλωσίας οἱ προστεθέντες ἀκολούθως τοῖς ἐν τῇ Μωυσέως βίβλῳ·,,,,And the sons of Israel and the priests and the Levites and the remaining ones from the captivity who had been added did according to the things in the book of Moses.
1 Esdras 7:7,1ES,1 Esdras,7,7,"καὶ προσήνεγκαν εἰς τὸν ἐγκαινισμὸν τοῦ ἱεροῦ τοῦ Κυρίου ταύρους ἑκατόν, κριοὺς διακοσίους, ἄρνας τετρακοσίους,",,,,"And they brought for the dedication of the temple of the Lord 100 bulls, 200 rams, 400 lambs,"
1 Esdras 7:8,1ES,1 Esdras,7,8,"χιμάρους ὑπὲρ ἁμαρτίας παντὸς τοῦ Ἰσραὴλ δώδεκα πρὸς ἀριθμόν, ἐκ τῶν φυλάρχων τοῦ Ἰσραὴλ δώδεκα.",,,,"and 12 male goats for the sin of all Israel, according to the number of the 12 tribe-rulers of Israel."
1 Esdras 7:9,1ES,1 Esdras,7,9,καὶ ἔστησαν οἱ ἱερεῖς καὶ οἱ Λευῖται κατὰ φυλὰς ἐστολισμένοι ἐπὶ τῶν ἔργων Κυρίου Θεοῦ Ἰσραὴλ ἀκολούθως τῇ Μωυσέως βίβλῳ καὶ οἱ θυρωροὶ ἐφ᾿ ἑκάστου πυλῶνος.,,,,"And the priests and the Levites stood according to tribes, clothed for the works of the Lord God of Israel, according to the book of Moses, and the gatekeepers stood at each gate."
1 Esdras 7:10,1ES,1 Esdras,7,10,καὶ ἠγάγοσαν οἱ υἱοὶ Ἰσραὴλ τῶν ἐκ τῆς αἰχμαλωσίας τὸ πάσχα ἐν τῇ τεσσαρεσκαιδεκάτη τοῦ πρώτου μηνός· ὅτι ἡγνίσθησαν οἱ ἱερεῖς καὶ οἱ Λευῖται ἅμα,,,,"And the sons of Israel from the captivity kept the Passover on the fourteenth day of the first month, because the priests and the Levites had been purified together,"
1 Esdras 7:11,1ES,1 Esdras,7,11,"καὶ πάντες οἱ υἱοὶ τῆς αἰχμαλωσίας, ὅτι ἡγνίσθησαν, ὅτι οἱ Λευῖται ἅμα πάντες ἡγνίσθησαν.",,,,"and all the sons of the captivity, because they had been purified; for the Levites had all been purified together."
1 Esdras 7:12,1ES,1 Esdras,7,12,καὶ ἔθυσαν τὸ πάσχα πᾶσι τοῖς υἱοῖς τῆς αἰχμαλωσίας καὶ τοῖς ἀδελφοῖς αὐτῶν τοῖς ἱερεῦσι καὶ ἑαυτοῖς.,,,,And they sacrificed the Passover for all the sons of the captivity and for their brothers the priests and for themselves.
1 Esdras 7:13,1ES,1 Esdras,7,13,"καὶ ἐφάγοσαν οἱ υἱοὶ Ἰσραὴλ οἱ ἐκ τῆς αἰχμαλωσίας, πάντες οἱ χωρισθέντες ἀπὸ τῶν βδελυγμάτων τῶν ἐθνῶν τῆς γῆς, ζητοῦντες τὸν Κύριον.",,,,"And the sons of Israel from the captivity ate, all those who had separated themselves from the abominations of the nations of the land, seeking the Lord."
1 Esdras 7:14,1ES,1 Esdras,7,14,"καὶ ἠγάγοσαν τὴν ἑορτὴν τῶν ἀζύμων ἑπτὰ ἡμέρας εὐφραινόμενοι ἔναντι Κυρίου,",,,,"And they kept the feast of unleavened bread seven days, rejoicing before the Lord,"
1 Esdras 7:15,1ES,1 Esdras,7,15,ὅτι μετέστρεψε τὴν βουλὴν τοῦ βασιλέως Ἀσσυρίων ἐπ᾿ αὐτοὺς κατισχῦσαι τὰς χεῖρας αὐτῶν ἐπὶ τὰ ἔργα Κυρίου Θεοῦ Ἰσραήλ.,,,,"because he had turned the counsel of the king of the Assyrians toward them, to strengthen their hands for the works of the Lord God of Israel."
1 Esdras 8:1,1ES,1 Esdras,8,1,"ΚΑΙ μεταγενέστερος τούτων βασιλεύοντος Ἀρταξέρξου τοῦ Περσῶν βασιλέως προσέβη Ἔσδρας Σαραίου, τοῦ Ἐζεχρίου, τοῦ Χελκίου τοῦ Σαλήμου,",,,,"And after these things, when Artaxerxes king of the Persians was reigning, Ezra son of Saraios, son of Ezechrios, son of Chelkias, son of Salem, went up,"
1 Esdras 8:2,1ES,1 Esdras,8,2,"τοῦ Σαδδούκου, τοῦ Ἀχιτώβ, τοῦ Ἀμαρίου, τοῦ Ὀζίου, τοῦ Βοκκά, τοῦ Ἀβισαΐ, τοῦ Φινεές, τοῦ Ἐλεάζαρ, τοῦ Ἀαρὼν τοῦ ἱερέως τοῦ πρώτου.",,,,"son of Saddouk, son of Achitob, son of Amarios, son of Ozios, son of Bokka, son of Abisai, son of Phinehas, son of Eleazar, son of Aaron the first priest."
